"id","clee","nom_estab","raz_social","codigo_act","nombre_act","per_ocu","tipo_vial","nom_vial","tipo_v_e_1","nom_v_e_1","tipo_v_e_2","nom_v_e_2","tipo_v_e_3","nom_v_e_3","numero_ext","letra_ext","edificio","edificio_e","numero_int","letra_int","tipo_asent","nomb_asent","tipoCenCom","nom_CenCom","num_local","cod_postal","cve_ent","entidad","cve_mun","municipio","cve_loc","localidad","ageb","manzana","telefono","correoelec","www","tipoUniEco","latitud","longitud","fecha_alta"
"11733922","21126212319000231000000000U7","CANTERA DE PIEDRA SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","CALLE","Camino Real","PRIVADA","San Jerónimo","CALLE","Ninguno","CALLE","Ninguno","0","NINGUNO",,,,,"LOCALIDAD","SAN JERONIMO TECUANIPAN ",,,,,"21","Puebla","126","San Jerónimo Tecuanipan","0001","San Jerónimo Tecuanipan                                                                                       ","0061","800","2225486305",,,"Fijo","19.01750801","-98.4011939","2025-04"
"6187971","21142212319000042001000000U5","CANTERA DE PIEDRA SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","OTRO(ESPECIFIQUE)","A LA CANTERA","OTRO(ESPECIFIQUE)","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO","0","DOMICILIO CONOCIDO",,,,,"EJIDO","SAN JUAN",,,,,"21","Puebla","142","San Salvador el Seco","0123","Los Álvarez                                                                                                   ","0084","800","2491340724",,,"Fijo","19.11069028","-97.65026583","2010-07"
"11776102","21126212319000281000000000U2","CANTERA DE PIEDRA SIN NOMBRE ",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","CALLE","Libertad","AVENIDA","Francisco I. Madero","AVENIDA","Puebla","CALLE","Victoria","0","0",,,,,"LOCALIDAD","SAN JERONIMO TECUANIPAN",,,,"74310","21","Puebla","126","San Jerónimo Tecuanipan","0001","San Jerónimo Tecuanipan                                                                                       ","0061","004","2227096434",,,"Fijo","19.01448492","-98.39966742","2025-04"
"11821629","21175212319002451000000000U6","CANTERA DE PIEDRA SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","CALLE","San Pedro","CALLE","Ninguno","CALLE","Miguel Hidalgo","CALLE","Ninguno","0","SN",,,,,"LOCALIDAD","TEXOMULCO",,,,"74343","21","Puebla","175","Tianguismanalco","0021","Tianguismanalco                                                                                               ","0032","800",,,,"Fijo","18.9839702","-98.4724217","2025-04"
"11791815","21126212319000201000000000U0","CANTERA DE PIEDRA SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","CALLE","Libertad","AVENIDA","Francisco I. Madero","AVENIDA","Puebla","CALLE","Victoria","0",,,,,,"PARAJE","COMATEPEC",,,,"74310","21","Puebla","126","San Jerónimo Tecuanipan","0001","San Jerónimo Tecuanipan                                                                                       ","0061","004","2212471285",,,"Fijo","19.01459686","-98.39985303","2025-04"
"11728580","21142212319000171000000000U2","CANTERA DE PIEDRA SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","CALLE","Ninguno","CALLE","Ninguno","CALLE","Ninguno","PRIVADA","Ninguno","0","SN",,,,,"EJIDO","SAN JUAN",,,,"75160","21","Puebla","142","San Salvador el Seco","0105","San Juan (Casa Verde)                                                                                         ","0084","800","2491642973",,,"Fijo","19.11877791","-97.63475191","2025-04"
"11797476","21126212319000181000000000U4","CANTERA DE PIEDRA SIN NOMBRE ",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","OTRO(ESPECIFIQUE)","Sin Referencia","CALLE","Hidalgo","CALLE","Ninguno","CALLE","Aquiles Serdán","0","SN",,,,,,"COMATEPEC",,,,,"21","Puebla","126","San Jerónimo Tecuanipan","0001","San Jerónimo Tecuanipan                                                                                       ","0061","022","2221765443",,,"Fijo","19.01408516","-98.3950862","2025-04"
"11815699","21175212319002391000000000U4","CANTERA DE PIEDRA SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","CALLE","4 Oriente","CALLE","2 Norte","AVENIDA","16 de Septiembre","CALLE","2 Oriente","0","0",,,,,"PARAJE","LA AGUACATERA",,,,,"21","Puebla","175","Tianguismanalco","0001","Tianguismanalco                                                                                               ","0070","014",,,,"Fijo","18.97780084","-98.44619462","2025-04"
"11798600","21126212319000121000000000U0","CANTERA DE PIEDRA SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","CALLE","Libertad","AVENIDA","Puebla","AVENIDA","Francisco I. Madero","CALLE","Victoria","0","0",,,,,"PARAJE","LOS FRAILES",,,,"74310","21","Puebla","126","San Jerónimo Tecuanipan","0001","San Jerónimo Tecuanipan                                                                                       ","0061","004","2221764581",,,"Fijo","19.01457672","-98.39981963","2025-04"
"11732429","21142212319000201000000000U7","CANTERA DE PIEDRA SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","CALLE","Ninguno","PRIVADA","Ninguno","PRIVADA","Ninguno","PRIVADA","Ninguno","0","NINGUNO",,,,,"EJIDO","SAN JUAN",,,,,"21","Puebla","142","San Salvador el Seco","0105","San Juan (Casa Verde)                                                                                         ","0084","800","2491366772",,,"Fijo","19.11868736","-97.63651184","2025-04"
"11799287","21126212319000261000000000U4","CANTERA DE PIEDRA SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","CALLE","12 Sur","CALLE","Ninguno","CALLE","Ninguno","CALLE","Ninguno","0","DC",,,,,"LOCALIDAD","SAN JERONIMO TECUANIPAN",,,,,"21","Puebla","126","San Jerónimo Tecuanipan","0014","Topoyantla                                                                                                    ","0019","800","2444428373",,,"Fijo","19.03885526","-98.41197881","2025-04"
"6187901","21175212319000571000000000U3","CANTERA DE PIEDRA SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","OTRO(ESPECIFIQUE)","CAMINO A LA VIRGEN","OTRO(ESPECIFIQUE)","CAMINO A LA VIRGEN","OTRO(ESPECIFIQUE)","CAMINO A LAS ALBERCAS","OTRO(ESPECIFIQUE)","CERRO","0","DOMICILIO CONOCIDO",,,,,"PARAJE","MECTICPAN",,,,,"21","Puebla","175","Tianguismanalco","0016","El Tetenco                                                                                                    ","0032","800","2271176789",,,"Fijo","19.04649659","-98.44324254","2010-07"
"11754199","21126212319000171000000000U5","CANTERA DE PIEDRA SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","CALLE","Libertad","AVENIDA","Francisco I. Madero","AVENIDA","Puebla","CALLE","Victoria","0","0",,,,,"PARAJE","LA CASITA",,,,,"21","Puebla","126","San Jerónimo Tecuanipan","0001","San Jerónimo Tecuanipan                                                                                       ","0061","004","2214197497",,,"Fijo","19.01441992","-98.39955545","2025-04"
"6188026","21175212319000651000000000U3","CANTERA DE PIEDRA SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","OTRO(ESPECIFIQUE)","CAMINO AL PARAJE DEL CENTRO","OTRO(ESPECIFIQUE)","CAMINO AL PARAJE RIOJA","OTRO(ESPECIFIQUE)","CAMINO A LA AGUACATERA","OTRO(ESPECIFIQUE)","CERRO","0","DOMICILIO CONOCIDO",,,,,"PARAJE","YACQUEME O CENTRO",,,,,"21","Puebla","102","Nealtican","0011","Bugambilias                                                                                                   ","0021","800",,,,"Fijo","19.04780011","-98.44637513","2014-12"
"11803780","21126212319000301000062567S8","CANTERA DE PIEDRA SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","CALLE","Ninguno","CALLE","Ninguno","CALLE","Ninguno","PRIVADA","Ninguno","0","SN",,,,,"LOCALIDAD","SAN JERONIMO TECUANIPAN",,,,"74310","21","Puebla","126","San Jerónimo Tecuanipan","0014","Topoyantla                                                                                                    ","0019","800","2211559620",,,"Fijo","19.00954131","-98.39492019","2025-04"
"6187904","21175212319001231000000000U3","CANTERA DE PIEDRA SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","CARRETERA","TIANGUISMANALCO A SAN BALTAZAR ATLIMEYAYA","OTRO(ESPECIFIQUE)","A LA CRUZ","CARRETERA","TIANGUISMANALCO - ATLIMEYAYA ","OTRO(ESPECIFIQUE)","CANTERA","0","DOMICILIO CONOCIDO",,,,,"PARAJE","PAPAXCOLA",,,,,"21","Puebla","175","Tianguismanalco","0016","El Tetenco                                                                                                    ","0032","800","2441584301",,,"Fijo","19.04366639","-98.43444306","2014-12"
"6188028","21102212319000041000000000U1","CANTERA DE PIEDRA SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","OTRO(ESPECIFIQUE)","CAMINO AL POTRERO","OTRO(ESPECIFIQUE)","CERRO","OTRO(ESPECIFIQUE)","LA QUEBRADORA","OTRO(ESPECIFIQUE)","CERRO","0","DOMICILIO CONOCIDO",,,,,"PARAJE","POTRERO",,,,,"21","Puebla","102","Nealtican","0011","Bugambilias                                                                                                   ","0021","800",,,,"Fijo","19.04780011","-98.44637513","2014-12"
"6187873","21175212319001081000000000U2","CANTERA DE PIEDRA SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","OTRO(ESPECIFIQUE)","PARAJE HUITECOYA","OTRO(ESPECIFIQUE)","PARAJE HUITECOYA","OTRO(ESPECIFIQUE)","PARAJE LA AGUACATERA","OTRO(ESPECIFIQUE)","CERRO","0","DOMICILIO CONOCIDO",,,,,"PARAJE","EL TETENCO",,,,,"21","Puebla","175","Tianguismanalco","0016","El Tetenco                                                                                                    ","0032","800","2223125043",,,"Fijo","19.0411835","-98.43443119","2014-12"
"6188045","21175212319000261000000000U1","CANTERA DE PIEDRA SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","OTRO(ESPECIFIQUE)","NINGUNO","OTRO(ESPECIFIQUE)","CERRO","OTRO(ESPECIFIQUE)","CERRO","OTRO(ESPECIFIQUE)","CERRO LA QUEBRADORA","0","DOMICILIO CONOCIDO",,,,,"PARAJE","EL POTRERO",,,,,"21","Puebla","102","Nealtican","0011","Bugambilias                                                                                                   ","0021","800","2211807624",,,"Fijo","19.04780011","-98.44637513","2010-07"
"6187885","21175212319000451000000000U8","CANTERA DE PIEDRA SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","OTRO(ESPECIFIQUE)","YAQUEME","OTRO(ESPECIFIQUE)","YAQUEME","OTRO(ESPECIFIQUE)","LA AGUACATERA","OTRO(ESPECIFIQUE)","CERRO","0","DOMICILIO CONOCIDO",,,,,"PARAJE","PARAJE YAQUEME",,,,,"21","Puebla","175","Tianguismanalco","0016","El Tetenco                                                                                                    ","0032","800",,,,"Fijo","19.04331206","-98.43502474","2010-07"
"6188022","21175212319000621100062518M6","CANTERA DE PIEDRA SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","OTRO(ESPECIFIQUE)","CAMINO A LA HACIENDA","CALLE","12 SUR","CALLE","18 DE NOVIEMBRE","OTRO(ESPECIFIQUE)","CERRO","0","DOMICILIO CONOCIDO",,,,,"PARAJE","LA AGUACATERA",,,,,"21","Puebla","102","Nealtican","0011","Bugambilias                                                                                                   ","0021","800",,,,"Fijo","19.04780011","-98.44637513","2010-07"
"6187889","21175212319000471000000000U6","CANTERA DE PIEDRA SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","OTRO(ESPECIFIQUE)","PARAJE LAS ALBERCAS","PASAJE","PARAJE LAS ALBERCAS","OTRO(ESPECIFIQUE)","HUITECOYA","OTRO(ESPECIFIQUE)","CANTERA","0","DOMICILIO CONOCIDO",,,,,"PARAJE","XAHUETETENCO",,,,,"21","Puebla","175","Tianguismanalco","0016","El Tetenco                                                                                                    ","0032","800",,,,"Fijo","19.04117573","-98.43443365","2010-07"
"6188040","21175212319000691000000000U9","CANTERA DE PIEDRA SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","OTRO(ESPECIFIQUE)","A MEXCOXTLE","OTRO(ESPECIFIQUE)","BARRANCA","OTRO(ESPECIFIQUE)","BARRANCA","OTRO(ESPECIFIQUE)","CERRO","0","DOMICILIO CONOCIDO",,,,,"PARAJE","MEXCOXTLE",,,,,"21","Puebla","102","Nealtican","0011","Bugambilias                                                                                                   ","0021","800",,,,"Fijo","19.04780011","-98.44637513","2010-07"
"11749320","21175212319002441000000000U7","CANTERA DE PIEDRA SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","CALLE","4 Oriente","AVENIDA","16 de Septiembre","CALLE","2 Norte","CALLE","2 Oriente","0","SN",,,,,"PARAJE","LA VENTA ",,,,"74340","21","Puebla","175","Tianguismanalco","0001","Tianguismanalco                                                                                               ","0070","014","2441139905",,,"Fijo","18.9779969","-98.44659874","2025-04"
"6187890","21175212319000481000000000U5","CANTERA DE PIEDRA SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","OTRO(ESPECIFIQUE)","TERRACERIA","OTRO(ESPECIFIQUE)","CERRO","OTRO(ESPECIFIQUE)","CERRO","OTRO(ESPECIFIQUE)","CAMINO A LA VIRGEN","0","DOMICILIO CONOCIDO",,,,,"PARAJE","JAZMIM","MERCADO PUBLICO","CANTERA DE PIEDRA","SN",,"21","Puebla","102","Nealtican","0011","Bugambilias                                                                                                   ","0021","800",,,,"Fijo","19.04780011","-98.44637513","2010-07"
"6187895","21175212319000521000000000U8","CANTERA DE PIEDRA SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","CALLE","NINGUNO","OTRO(ESPECIFIQUE)","CANTERA ","OTRO(ESPECIFIQUE)","CERRO","OTRO(ESPECIFIQUE)","CERRO","0","DOMICILIO CONOCIDO",,,,,"PARAJE","JAZMIN",,,,,"21","Puebla","175","Tianguismanalco","0016","El Tetenco                                                                                                    ","0032","800",,,,"Fijo","19.04656085","-98.44363204","2010-07"
"6187877","21175212319000391000000000U6","CANTERA DE PIEDRA SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","OTRO(ESPECIFIQUE)","CAMINO AL PARAJE DE LAS ALBERCAS","OTRO(ESPECIFIQUE)","LAS ALBERCAS","OTRO(ESPECIFIQUE)","CAMINO AL NIÑO DOCTOR","OTRO(ESPECIFIQUE)","NINGUNO","0","SN",,,,,"PARAJE","RIOJA","EDIFICIO COMERCIAL Y DE SERVICIOS","CANTERA DE PIEDRA","SN",,"21","Puebla","102","Nealtican","0011","Bugambilias                                                                                                   ","0021","800",,,,"Fijo","19.04780011","-98.44637513","2010-07"
"6187896","21175212319000531000000000U7","CANTERA DE PIEDRA SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","OTRO(ESPECIFIQUE)","CAMINO A LA VIRGEN","OTRO(ESPECIFIQUE)","PARAJE JAZMIN","OTRO(ESPECIFIQUE)","PARAJE MEXCOXTLE","OTRO(ESPECIFIQUE)","CERRO","0","DOMICILIO CONOCIDO",,,,,"PARAJE","MECTICPAN",,,,,"21","Puebla","175","Tianguismanalco","0016","El Tetenco                                                                                                    ","0032","800",,,,"Fijo","19.04616912","-98.44715501","2010-07"
"6187880","21175212319000401000000000U3","CANTERA DE PIEDRA SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","OTRO(ESPECIFIQUE)","CAMINO A LA VIRGEN","DIAGONAL","MEXICO","OTRO(ESPECIFIQUE)","NINGUNO","OTRO(ESPECIFIQUE)","CERRO","0","DOMICILIO CONOCIDO",,,,,"PARAJE","PARAJE DEL CENTRO",,,,,"21","Puebla","102","Nealtican","0011","Bugambilias                                                                                                   ","0021","800","2228436001",,,"Fijo","19.04780011","-98.44637513","2010-07"
"11750164","21175212319002501000000000U8","CANTERA DE PIEDRA SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","CALLE","4 Oriente","CALLE","2 Norte","CALLE","4 Norte","CALLE","2 Oriente","0","0",,,,,"PARAJE","PAPAXCOALT",,,,"74340","21","Puebla","175","Tianguismanalco","0001","Tianguismanalco                                                                                               ","0070","015","2447855883",,,"Fijo","18.97739798","-98.44536424","2025-04"
"6187882","21175212319000421000062534M1","CANTERA DE PIEDRA SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","OTRO(ESPECIFIQUE)","CAMINO A LA CAPILLA","CALLE","13 PONIENTE","OTRO(ESPECIFIQUE)","CAMINO AL NIÑO DOCTOR","OTRO(ESPECIFIQUE)","NINGUNO","0","SN",,,,,"PARAJE","LA VIRGEN","EDIFICIO COMERCIAL Y DE SERVICIOS","CANTERA DE PIEDRA","SN",,"21","Puebla","102","Nealtican","0011","Bugambilias                                                                                                   ","0021","800","2271094150",,,"Fijo","19.04780011","-98.44637513","2010-07"
"11752333","21126212319000161000000000U6","CANTERA DE PIEDRA SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","CALLE","Ninguno","CALLE","Ninguno","PRIVADA","Ninguno","CALLE","Ninguno","0","SN",,,,,"PARAJE","LINDERO DE TECUANIPAN",,,,"74310","21","Puebla","175","Tianguismanalco","0016","El Tetenco                                                                                                    ","0032","800",,,,"Fijo","19.01493969","-98.42358493","2025-04"
"6188267","21175212321000061000000000U1","CANTERA DE PIEDRA SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","OTRO(ESPECIFIQUE)","CAMINO AL PARAJE EL POTRERO","OTRO(ESPECIFIQUE)","CERRO ","OTRO(ESPECIFIQUE)","LA QUEBRADORA","OTRO(ESPECIFIQUE)","CERRO","0","DOMICILIO CONOCIDO",,,,,"PARAJE","PARAJE EL POTRERO",,,,,"21","Puebla","102","Nealtican","0011","Bugambilias                                                                                                   ","0021","800",,,,"Fijo","19.04780011","-98.44637513","2010-07"
"11741973","21175212319002401000000000U1","CANTERA DE PIEDRA SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","CALLE","4 Oriente","AVENIDA","16 de Septiembre","CALLE","2 Norte","CALLE","2 Oriente","0","SN",,,,,"PARAJE","PEDREGUERA",,,,,"21","Puebla","175","Tianguismanalco","0001","Tianguismanalco                                                                                               ","0070","014","2441300797",,,"Fijo","18.97777549","-98.44614236","2025-04"
"6188268","21102212319000071000000000U8","CANTERA DE PIEDRA SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","OTRO(ESPECIFIQUE)","CAMINO A LOS LINDEROS DE TECUANIPAN","OTRO(ESPECIFIQUE)","CAMINO A TOMATEPEC","OTRO(ESPECIFIQUE)","CAMINO A LOS FRAILES","OTRO(ESPECIFIQUE)","CERRO","0","KM 36+500",,,,,"PARAJE","TOMATEPEC",,,,,"21","Puebla","102","Nealtican","0011","Bugambilias                                                                                                   ","0021","800","2227738090",,,"Fijo","19.04780011","-98.44637513","2010-07"
"6188043","21175212319001101000000000U8","CANTERA DE PIEDRA SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","OTRO(ESPECIFIQUE)","PARAJE LAS ALBERCAS","OTRO(ESPECIFIQUE)","PARAJE LAS ALBERCAS ","OTRO(ESPECIFIQUE)","PARAJE HUITECOYA","OTRO(ESPECIFIQUE)","CANTERA","0","DOMICILIO CONOCIDO",,,,,"PARAJE","LA RIOJA",,,,,"21","Puebla","175","Tianguismanalco","0016","El Tetenco                                                                                                    ","0032","800",,,,"Fijo","19.04303697","-98.43520522","2014-12"
"6187899","21175212319000561100000000U4","CANTERA DE PIEDRA SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","OTRO(ESPECIFIQUE)","CAMINO AL NIÑO DOCTOR","OTRO(ESPECIFIQUE)","CAMINO A HUITECOYA","OTRO(ESPECIFIQUE)","CAMINO A LA AGUACATERA","OTRO(ESPECIFIQUE)","CERRO","0","DOMICILIO CONOCIDO",,,,,"PARAJE","LAS ALBERCAS",,,,,"21","Puebla","102","Nealtican","0011","Bugambilias                                                                                                   ","0021","800","2271251846",,,"Fijo","19.04780011","-98.44637513","2010-07"
"6188044","21102212319000131100000000U0","CANTERA DE PIEDRA SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","OTRO(ESPECIFIQUE)","LA VIRGEN","OTRO(ESPECIFIQUE)","JAZMIN","OTRO(ESPECIFIQUE)","DEL NIÑO","OTRO(ESPECIFIQUE)","CERRO","0","DOMICILIO CONOCIDO",,,,,"PARAJE","LA VIRGEN","CENTRO Y PLAZA COMERCIAL","CANTERA","SN",,"21","Puebla","175","Tianguismanalco","0016","El Tetenco                                                                                                    ","0032","800",,,,"Fijo","19.03698829","-98.43528612","2010-07"
"6187870","21175212319001131100000000U5","CANTERA DE PIEDRA SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","CALLE","18 DE NOVIEMBRE","CALLE","18 DE NOVIEMBRE","CALLE","5 SUR","OTRO(ESPECIFIQUE)","CERRO","0","DOMICILIO CONOCIDO",,,,,"PARAJE","XAHUANTITLA",,,,,"21","Puebla","102","Nealtican","0011","Bugambilias                                                                                                   ","0021","800","7571155966",,,"Fijo","19.04780011","-98.44637513","2014-12"
"11830274","21175212319002591000062534S9","CANTERA DE PIEDRA SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","CALLE","Ninguno","PRIVADA","Ninguno","CALLE","Ninguno","CALLE","Ninguno","0","SN",,,,,"PUEBLO","TIANGUISMANALCO",,,,"74340","21","Puebla","175","Tianguismanalco","0021","Tianguismanalco                                                                                               ","0032","800","2213559381",,,"Fijo","18.98117436","-98.45398582","2025-04"
"6188271","21175212319001071000000000U3","CANTERA DE PIEDRA SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","OTRO(ESPECIFIQUE)","TEXCOCO A ECATEPEC TRAMO SAN BERNARDINO KM 21+500","OTRO(ESPECIFIQUE)","CAMINO AL PARAJE JAZMIN","OTRO(ESPECIFIQUE)","CAMINO A LA CAPILLA","OTRO(ESPECIFIQUE)","CERRO","0","DOMICILIO CONOCIDO",,,,,"PARAJE","LA VIRGEN",,,,,"21","Puebla","102","Nealtican","0011","Bugambilias                                                                                                   ","0021","800","2271056105",,,"Fijo","19.04780011","-98.44637513","2010-07"
"11830275","21126212319000251000000000U5","CANTERA DE PIEDRA SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","CALLE","Ninguno","CALLE","Ninguno","CALLE","Ninguno","PRIVADA","Ninguno","0","0",,,"0",,"LOCALIDAD","SAN JERONIMO TECUANIPAN",,,,"74310","21","Puebla","175","Tianguismanalco","0016","El Tetenco                                                                                                    ","0032","800","2444428374",,,"Fijo","19.01606323","-98.42088835","2025-04"
"6188257","21175212319001061000000000U4","CANTERA DE PIEDRA SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","OTRO(ESPECIFIQUE)","A LA CAPILLA","OTRO(ESPECIFIQUE)","CAMINO A LA QUEBRADORA","OTRO(ESPECIFIQUE)","CAMINO AL PARAJE DEL NIÑO DIOS","OTRO(ESPECIFIQUE)","NINGUNO","0","SN",,,,,"PARAJE","LA VIRGEN","EDIFICIO COMERCIAL Y DE SERVICIOS","CANTERA DE PIEDRA","SN",,"21","Puebla","102","Nealtican","0011","Bugambilias                                                                                                   ","0021","800","2221505917",,,"Fijo","19.04780011","-98.44637513","2010-07"
"11724681","21175212319002571000000000U1","CANTERA DE PIEDRA SIN NOMBRE ",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","CALLE","Ninguno","PRIVADA","Ninguno","CALLE","Ninguno","CALLE","Ninguno","0","NINGUNO",,,,,"PUEBLO","TIANGUISMANALCO",,,,,"21","Puebla","175","Tianguismanalco","0021","Tianguismanalco                                                                                               ","0032","800","2271198800",,,"Fijo","18.98182673","-98.45406613","2025-04"
"11766986","21142212319000231000000000U4","CANTERA DE PIEDRA SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","OTRO(ESPECIFIQUE)","A LA CANTERA","OTRO(ESPECIFIQUE)","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO","0","DOMICILIO CONOCIDO",,,,,"EJIDO","SAN JUAN",,,,,"21","Puebla","142","San Salvador el Seco","0123","Los Álvarez                                                                                                   ","0084","800",,,,"Fijo","19.11069028","-97.65026583","2025-04"
"6188258","21102212319000051100000000U0","CANTERA DE PIEDRA SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","OTRO(ESPECIFIQUE)","LA VIRGEN","OTRO(ESPECIFIQUE)","JAZMIN ","OTRO(ESPECIFIQUE)","DEL CENTRO","OTRO(ESPECIFIQUE)","CERRO","0","DOMICILIO CONOCIDO",,,,,"PARAJE","LA VIRGEN",,,,,"21","Puebla","175","Tianguismanalco","0016","El Tetenco                                                                                                    ","0032","800","2226659532",,,"Fijo","19.04686002","-98.44026318","2010-07"
"11795953","21142212319000181000000000U1","CANTERA DE PIEDRA SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","CALLE","Ninguno","CALLE","Francisco Villa","PRIVADA","Ninguno","PRIVADA","Ninguno","0","SN",,,,,"BARRIO","SAN JUAN",,,,"75160","21","Puebla","142","San Salvador el Seco","0105","San Juan (Casa Verde)                                                                                         ","0084","800","2491347688",,,"Fijo","19.11877998","-97.63660979","2025-04"
"6188261","21102212319000121100000000U1","CANTERA DE PIEDRA SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","OTRO(ESPECIFIQUE)","JAZMIN (PARAJE)","OTRO(ESPECIFIQUE)","BARRANCA","OTRO(ESPECIFIQUE)","BARRANCA","OTRO(ESPECIFIQUE)","BARRANCA","0","DOMICILIO CONOCIDO",,,,,"PARAJE","PARAJE JAZMIN",,"CANTERA DE PIEDRA","SN",,"21","Puebla","175","Tianguismanalco","0016","El Tetenco                                                                                                    ","0032","800",,,,"Fijo","19.04597884","-98.44627938","2014-12"
"11827049","21142212319000161000000000U3","CANTERA DE PIEDRA SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","CALLE","Ninguno","CALLE","Ninguno","CALLE","Ninguno","CALLE","Ninguno","0","sn",,,,,"EJIDO","SAN JUAN",,,,,"21","Puebla","142","San Salvador el Seco","0102","San Miguel","007A","800",,,,"Fijo","19.13421071","-97.62213124","2025-04"
"11734407","21175212319002621000000000U4","CANTERA DE PIEDRA SIN NOMBRE ",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","PRIVADA","Ninguno","PEATONAL","Ninguno","CALLE","Ninguno","PEATONAL","Ninguno","0","SN",,,,,"LOCALIDAD","SAN PEDRO ATLIXCO ",,,,"74340","21","Puebla","175","Tianguismanalco","0021","Tianguismanalco                                                                                               ","0032","800","2441403836",,,"Fijo","18.97775928","-98.4600789","2025-04"
"6188132","21142212319000031000000000U8","CANTERA DE PIEDRA SIN NOMBRE",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","OTRO(ESPECIFIQUE)","A LA CANTERA","OTRO(ESPECIFIQUE)","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO","OTRO(ESPECIFIQUE)","NINGUNO","0","DOMICILIO CONOCIDO",,,,,"BARRIO","SAN JUAN",,,,,"21","Puebla","142","San Salvador el Seco","0105","San Juan (Casa Verde)                                                                                         ","0084","800",,,,"Fijo","19.11861111","-97.63722222","2014-12"
